Movie_ID,Title,Genres,Release_Year,Director,Cast,Keywords,Language,Runtime,Production_Company,Budget,Revenue,Popularity,Vote_Count,Average_Rating,Rating_Count,Rating_Std,Minimum_Rating,Maximum_Rating,Movie_Age,ROI,Rating_Confidence,Popularity_Category,Revenue_Category,Content_Features
MOV100293,The Blue Story,Mystery,2000.0,Rian Johnson,"Michael B. Jordan, Tessa Thompson, Lakeith Stanfield","unsolved murder, cryptic letter",English,0.0,Geetha Arts,4600000.0,25500000.0,0.8521196479459376,188.0,0.0,0.0,0.0,0.0,0.0,26.0,4.543478260869565,0.0,Low,Medium,mystery rian johnson michael b. jordan  tessa thompson  lakeith stanfield unsolved murder  cryptic letter english geetha arts
MOV100197,Between Fading and Season,Thriller,2008.0,Steven Spielberg,"Vijay, Trisha Krishnan, Arjun Sarja, Nana Patekar","surveillance, missing person",English,160.0,Dharma Productions,33500000.0,17600000.0,52.57383640391701,2467.0,0.0,0.0,0.0,0.0,0.0,18.0,-0.4746268656716418,0.0,Very High,Medium,thriller steven spielberg vijay  trisha krishnan  arjun sarja  nana patekar surveillance  missing person english dharma productions
MOV117134,The Golden Letter 684,Drama,2014.0,Rajkumar Hirani,"Song Kang-ho, Bae Doona, Park So-dam","ambition, grief",Malayalam,101.0,Universal Pictures,1250000.0,800000.0,4.991707834112957,5196.0,0.0,0.0,0.0,0.0,0.0,12.0,-0.36,0.0,High,Low,drama rajkumar hirani song kang-ho  bae doona  park so-dam ambition  grief malayalam universal pictures
MOV101425,Between Electric and Harbor,"Crime, Thriller",2024.0,Steven Spielberg,"Priyanka Chopra Jonas, Ranveer Singh, Anushka Sharma","false identity, gang rivalry, stolen evidence",English,143.0,Red Chillies Entertainment,28800000.0,24000000.0,5.937383938629138,1010.0,4.0,1.0,0.0,4.0,4.0,2.0,-0.16666666666666666,0.6931471805599453,High,Medium,crime  thriller steven spielberg priyanka chopra jonas  ranveer singh  anushka sharma false identity  gang rivalry  stolen evidence english red chillies entertainment
MOV116071,The Secret Station 102,"Action, Adventure",2020.0,Mira Nair,"Nawazuddin Siddiqui, Vijay Varma, Shefali Shah","expedition, undercover, wilderness, assassination",Hindi,189.0,PathÃ©,26450000.0,15500000.0,6.883074321297031,270.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.41398865784499056,0.0,High,Medium,action  adventure mira nair nawazuddin siddiqui  vijay varma  shefali shah expedition  undercover  wilderness  assassination hindi pathã©
MOV115391,The Autumn House 672,"Drama, Thriller",1982.0,Hayao Miyazaki,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee","grief, blackmail, conspiracy, class divide",Marathi,195.0,Sony Pictures,69550000.0,250800000.0,48.344935131636966,34011.0,0.0,0.0,0.0,0.0,0.0,44.0,2.606038820992092,0.0,Very High,Very High,drama  thriller hayao miyazaki shah rukh khan  deepika padukone  manoj bajpayee grief  blackmail  conspiracy  class divide marathi sony pictures
MOV114401,The Sacred Lantern 165,Unknown,2009.0,Denis Villeneuve,"Dulquer Salmaan, Parvathy Thiruvothu, Fahadh Faasil","conspiracy, wedding, awkward romance, cat and mouse",English,132.0,Netflix,10700000.0,3900000.0,28.466131543489706,9542.0,0.0,0.0,0.0,0.0,0.0,17.0,-0.6355140186915887,0.0,Very High,Low,unknown denis villeneuve dulquer salmaan  parvathy thiruvothu  fahadh faasil conspiracy  wedding  awkward romance  cat and mouse english netflix
MOV118614,The Secret Season 115,"Drama, Comedy, Crime, Adventure",2003.0,Rian Johnson,"Priyanka Chopra Jonas, Ranveer Singh, Anushka Sharma","ancient map, coming of age, survival, money laundering, family",Tamil,152.0,Excel Entertainment,13200000.0,23000000.0,6.00306280637163,1499.0,0.0,0.0,0.0,0.0,0.0,23.0,0.7424242424242424,0.0,High,Medium,drama  comedy  crime  adventure rian johnson priyanka chopra jonas  ranveer singh  anushka sharma ancient map  coming of age  survival  money laundering  family tamil excel entertainment
MOV104544,Burning Beyond the Season,"Action, Adventure",2020.0,Damien Chazelle,"Nawazuddin Siddiqui, Vijay Varma, Shefali Shah","assassination, undercover, wilderness, lost city",English,144.0,Lionsgate,3000000.0,3500000.0,2.6643657807664214,1376.0,0.0,0.0,0.0,0.0,0.0,6.0,0.16666666666666666,0.0,Medium,Low,action  adventure damien chazelle nawazuddin siddiqui  vijay varma  shefali shah assassination  undercover  wilderness  lost city english lionsgate
MOV111628,The Forgotten Voyage 122,"Drama, Comedy",2016.0,Ryusuke Hamaguchi,"Vidya Balan, Shefali Shah, Rajesh Tailang","wedding, betrayal, coming of age, misunderstanding",Bengali,124.0,Yash Raj Films,23250000.0,29500000.0,6.9676866034550935,1699.0,0.0,0.0,0.0,0.0,0.0,10.0,0.26881720430107525,0.0,High,Medium,drama  comedy ryusuke hamaguchi vidya balan  shefali shah  rajesh tailang wedding  betrayal  coming of age  misunderstanding bengali yash raj films
MOV106976,The Winter Echo 594,Action,2007.0,Denis Villeneuve,"Song Kang-ho, Bae Doona, Park So-dam","chase, undercover",English,98.0,A24,9500000.0,10900000.0,2.4319687195943938,2391.0,0.0,0.0,0.0,0.0,0.0,19.0,0.14736842105263157,0.0,Medium,Low,action denis villeneuve song kang-ho  bae doona  park so-dam chase  undercover english a24
MOV110155,The Velvet River 883,Romance,2025.0,Sanjay Leela Bhansali,"Ryan Gosling, Margot Robbie, Brian Tyree Henry","second chance, long distance",English,99.0,Warner Bros. Pictures,48350000.0,339300000.0,25.972293296461537,6154.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0175801447776625,0.0,Very High,Very High,romance sanjay leela bhansali ryan gosling  margot robbie  brian tyree henry second chance  long distance english warner bros. pictures
MOV116110,The Glass Promise 498,Thriller,2017.0,Greta Gerwig,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","cat and mouse, missing person",English,134.0,Yash Raj Films,20200000.0,22600000.0,14.647333192315374,8774.0,0.0,0.0,0.0,0.0,0.0,9.0,0.1188118811881188,0.0,Very High,Medium,thriller greta gerwig sanya malhotra  vikrant massey  vijay raaz cat and mouse  missing person english yash raj films
MOV109233,The Lost Bridge 370,Action,2023.0,Vetrimaaran,"Tony Leung, Tang Wei, Andy Lau","undercover, heist",English,95.0,DreamWorks Animation,120850000.0,235700000.0,2.0259362749881724,5769.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9503516756309475,0.0,Low,Very High,action vetrimaaran tony leung  tang wei  andy lau undercover  heist english dreamworks animation
MOV117410,The Winter Road 733,Mystery,1991.0,Christopher Nolan,"Mads Mikkelsen, Thomas Bo Larsen, Sidse Babett Knudsen","secret room, unsolved murder",English,155.0,Sun Pictures,0.0,53300000.0,5.851859971043375,2545.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,High,High,mystery christopher nolan mads mikkelsen  thomas bo larsen  sidse babett knudsen secret room  unsolved murder english sun pictures
MOV103355,The Velvet Voyage,"Comedy, Action",2023.0,Patty Jenkins,"Cillian Murphy, Rebecca Ferguson, Robert Pattinson","heist, warzone, workplace",Kannada,124.0,CJ ENM,34650000.0,181100000.0,1.4949006721946634,747.0,0.0,0.0,0.0,0.0,0.0,3.0,4.226551226551226,0.0,Low,Very High,comedy  action patty jenkins cillian murphy  rebecca ferguson  robert pattinson heist  warzone  workplace kannada cj enm
MOV101239,Paper at Bridge,Thriller,2020.0,Christopher Nolan,"Tom Hanks, Emily Blunt, John Boyega","cat and mouse, blackmail",Tamil,124.0,Warner Bros. Pictures,6500000.0,11300000.0,3.882340028507658,4799.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7384615384615385,0.0,Medium,Low,thriller christopher nolan tom hanks  emily blunt  john boyega cat and mouse  blackmail tamil warner bros. pictures
MOV117710,The Restless Bridge 577,"Drama, Action",2016.0,Rajkumar Hirani,"Rajkummar Rao, Taapsee Pannu, Pankaj Tripathi","ambition, warzone, rescue, grief",Malayalam,150.0,Studio Ghibli,18700000.0,12000000.0,12.021605469384008,2258.0,0.0,0.0,0.0,0.0,0.0,10.0,-0.3582887700534759,0.0,Very High,Low,drama  action rajkumar hirani rajkummar rao  taapsee pannu  pankaj tripathi ambition  warzone  rescue  grief malayalam studio ghibli
MOV105060,Moon of Silent,Thriller,2006.0,Asghar Farhadi,"Nana Patekar, Tabu, Konkona Sen Sharma","missing person, false identity",Hindi,172.0,Netflix,8450000.0,7900000.0,7.286786021592953,613.0,0.0,0.0,0.0,0.0,0.0,20.0,-0.0650887573964497,0.0,High,Low,thriller asghar farhadi nana patekar  tabu  konkona sen sharma missing person  false identity hindi netflix
MOV100726,Moon of Neon,Thriller,2012.0,Steven Spielberg,"Tom Hanks, Emily Blunt, John Boyega","surveillance, blackmail",English,102.0,20th Century Studios,74750000.0,92200000.0,5.592974734261982,1458.0,4.0,1.0,0.0,4.0,4.0,14.0,0.2334448160535117,0.6931471805599453,High,High,thriller steven spielberg tom hanks  emily blunt  john boyega surveillance  blackmail english 20th century studios
MOV104374,Moon of Northern,"Action, Comedy",2006.0,Aparna Sen,"Vijay, Trisha Krishnan, Arjun Sarja","revenge, family, road trip, warzone",English,159.0,Toho,26850000.0,113200000.0,8.493388698952343,822.0,0.0,0.0,0.0,0.0,0.0,20.0,3.2160148975791434,0.0,High,Very High,action  comedy aparna sen vijay  trisha krishnan  arjun sarja revenge  family  road trip  warzone english toho
MOV104832,Parallel Beyond the Mirror,Comedy,2018.0,James Wan,"Irrfan Khan, Tabu, Nawazuddin Siddiqui","friendship, misunderstanding",English,95.0,Yash Raj Films,5150000.0,22600000.0,8.229649975515857,6602.0,0.0,0.0,0.0,0.0,0.0,8.0,3.3883495145631066,0.0,High,Medium,comedy james wan irrfan khan  tabu  nawazuddin siddiqui friendship  misunderstanding english yash raj films
MOV101808,A Letter in Falling,"Mystery, Action, Comedy, Romance",2011.0,Lokesh Kanagaraj,"Ryan Gosling, Margot Robbie, Brian Tyree Henry","unexpected meeting, warzone, undercover, forensic clue, first love",Telugu,105.0,Gaumont,199300000.0,644700000.0,11.056789309734487,3637.0,0.0,0.0,0.0,0.0,0.0,15.0,2.234821876567988,0.0,Very High,Very High,mystery  action  comedy  romance lokesh kanagaraj ryan gosling  margot robbie  brian tyree henry unexpected meeting  warzone  undercover  forensic clue  first love telugu gaumont
MOV112375,The Northern Voyage 740,Crime,2000.0,Christopher Nolan,"Suriya, Jyotika, Karthi","stolen evidence, corruption",English,166.0,Amazon MGM Studios,34100000.0,33100000.0,2.487105834798738,1274.0,0.0,0.0,0.0,0.0,0.0,26.0,-0.02932551319648094,0.0,Medium,Medium,crime christopher nolan suriya  jyotika  karthi stolen evidence  corruption english amazon mgm studios
MOV119029,The Winter Lantern 811,"Thriller, Sci-Fi",1988.0,Jordan Peele,"Mads Mikkelsen, Thomas Bo Larsen, Sidse Babett Knudsen","conspiracy, time travel, climate collapse, false identity",English,197.0,Paramount Pictures,4950000.0,3900000.0,0.6925489793902281,5136.0,1.0,1.0,0.0,1.0,1.0,38.0,-0.21212121212121213,0.6931471805599453,Low,Low,thriller  sci-fi jordan peele mads mikkelsen  thomas bo larsen  sidse babett knudsen conspiracy  time travel  climate collapse  false identity english paramount pictures
MOV109139,The Glass Archive 891,"Romance, Thriller",2024.0,ChloÃ© Zhao,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee","unexpected meeting, conspiracy, long distance, false identity",Telugu,151.0,Netflix,23600000.0,25900000.0,5.139815509641215,745.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09745762711864407,0.0,High,Medium,romance  thriller chloã© zhao shah rukh khan  deepika padukone  manoj bajpayee unexpected meeting  conspiracy  long distance  false identity telugu netflix
MOV109118,The Autumn Promise 353,Thriller,1997.0,Park Chan-wook,"Irrfan Khan, Tabu, Nawazuddin Siddiqui","blackmail, cat and mouse",English,86.0,Warner Bros. Pictures,15850000.0,22200000.0,13.098462498565445,2734.0,0.0,0.0,0.0,0.0,0.0,29.0,0.40063091482649843,0.0,Very High,Medium,thriller park chan-wook irrfan khan  tabu  nawazuddin siddiqui blackmail  cat and mouse english warner bros. pictures
MOV101055,Between Hidden and Voyage,"Drama, Romance",2011.0,Vetrimaaran,"Vidya Balan, Shefali Shah, Rajesh Tailang","class divide, wedding, coming of age, unexpected meeting",English,137.0,DreamWorks Animation,46000000.0,455800000.0,220.0,77691.0,0.0,0.0,0.0,0.0,0.0,15.0,8.908695652173913,0.0,Very High,Very High,drama  romance vetrimaaran vidya balan  shefali shah  rajesh tailang class divide  wedding  coming of age  unexpected meeting english dreamworks animation
MOV110805,The Sacred Shadow 403,Drama,2024.0,Rajkumar Hirani,"Dulquer Salmaan, Parvathy Thiruvothu, Fahadh Faasil","ambition, identity",English,120.0,Lionsgate,17950000.0,21700000.0,11.938538208973704,869.0,0.0,0.0,0.0,0.0,0.0,2.0,0.20891364902506965,0.0,Very High,Medium,drama rajkumar hirani dulquer salmaan  parvathy thiruvothu  fahadh faasil ambition  identity english lionsgate
MOV116761,The Endless City 790,Horror,1983.0,Alfonso CuarÃ³n,"Dulquer Salmaan, Parvathy Thiruvothu, Fahadh Faasil","urban legend, isolated village",English,162.0,Paramount Pictures,11150000.0,10100000.0,3.901582631069143,7366.0,0.0,0.0,0.0,0.0,0.0,43.0,-0.09417040358744394,0.0,Medium,Low,horror alfonso cuarã³n dulquer salmaan  parvathy thiruvothu  fahadh faasil urban legend  isolated village english paramount pictures
MOV102231,Golden at Garden,Drama,1997.0,Christopher Nolan,"Ryan Gosling, Margot Robbie, Brian Tyree Henry","ambition, grief",Mandarin,146.0,A24,5850000.0,3100000.0,1.606153157950004,944.0,0.0,0.0,0.0,0.0,0.0,29.0,-0.4700854700854701,0.0,Low,Low,drama christopher nolan ryan gosling  margot robbie  brian tyree henry ambition  grief mandarin a24
MOV104851,Between Hidden and Room,Thriller,2010.0,Farhan Akhtar,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","conspiracy, missing person",English,120.0,A24,15450000.0,13100000.0,17.409759702737468,1193.0,0.0,0.0,0.0,0.0,0.0,16.0,-0.15210355987055016,0.0,Very High,Low,thriller farhan akhtar sanya malhotra  vikrant massey  vijay raaz conspiracy  missing person english a24
MOV118766,The Silent Station 485,Romance,2009.0,Bong Joon Ho,"Rajinikanth, Fahadh Faasil, Ritika Singh","unexpected meeting, heartbreak",English,151.0,Paramount Pictures,21900000.0,148400000.0,9.174869521605984,2345.0,0.0,0.0,0.0,0.0,0.0,17.0,5.776255707762557,0.0,High,Very High,romance bong joon ho rajinikanth  fahadh faasil  ritika singh unexpected meeting  heartbreak english paramount pictures
MOV100037,The Crimson Kingdom,Thriller,1991.0,Aparna Sen,"Tom Hanks, Emily Blunt, John Boyega","blackmail, missing person",Malayalam,131.0,Sony Pictures,35000000.0,99500000.0,2.011716724585891,1737.0,0.0,0.0,0.0,0.0,0.0,35.0,1.8428571428571427,0.0,Low,Very High,thriller aparna sen tom hanks  emily blunt  john boyega blackmail  missing person malayalam sony pictures
MOV111068,The Endless Story 34,"Romance, Sci-Fi",1984.0,Anurag Kashyap,"Vijay, Trisha Krishnan, Arjun Sarja","android, unexpected meeting, first love, climate collapse",Japanese,97.0,Red Chillies Entertainment,24150000.0,46100000.0,1.6963904388013984,536.0,0.0,0.0,0.0,0.0,0.0,42.0,0.9089026915113871,0.0,Low,High,romance  sci-fi anurag kashyap vijay  trisha krishnan  arjun sarja android  unexpected meeting  first love  climate collapse japanese red chillies entertainment
MOV118403,The Restless River 690,"Thriller, Drama",2000.0,David Fincher,"PenÃ©lope Cruz, Javier Bardem, Antonio Banderas","redemption, surveillance, cat and mouse, family secrets",English,154.0,Gaumont,47400000.0,46700000.0,1.8648660039733815,1710.0,4.0,1.0,0.0,4.0,4.0,26.0,-0.014767932489451477,0.6931471805599453,Low,High,thriller  drama david fincher penã©lope cruz  javier bardem  antonio banderas redemption  surveillance  cat and mouse  family secrets english gaumont
MOV117049,The Restless Archive 574,"Thriller, Adventure, Romance",2005.0,Ayan Mukerji,"Cillian Murphy, Rebecca Ferguson, Robert Pattinson","treasure hunt, unexpected meeting, heartbreak, expedition",Telugu,144.0,Universal Pictures,3850000.0,6200000.0,6.965725540199456,1927.0,0.0,0.0,0.0,0.0,0.0,21.0,0.6103896103896104,0.0,High,Low,thriller  adventure  romance ayan mukerji cillian murphy  rebecca ferguson  robert pattinson treasure hunt  unexpected meeting  heartbreak  expedition telugu universal pictures
MOV102851,Silver at Road,Comedy,1976.0,Park Chan-wook,"Nawazuddin Siddiqui, Vijay Varma, Shefali Shah","awkward romance, friendship",Marathi,88.0,Netflix,81900000.0,102500000.0,0.0,741.0,0.0,0.0,0.0,0.0,0.0,50.0,0.2515262515262515,0.0,Low,Very High,comedy park chan-wook nawazuddin siddiqui  vijay varma  shefali shah awkward romance  friendship marathi netflix
MOV102848,City of Restless,Action,2014.0,Gauri Shinde,"Tony Leung, Tang Wei, Andy Lau","mercenary, assassination",Hindi,135.0,Amazon MGM Studios,26650000.0,48800000.0,1.9323342173110885,787.0,0.0,0.0,0.0,0.0,0.0,12.0,0.8311444652908068,0.0,Low,High,action gauri shinde tony leung  tang wei  andy lau mercenary  assassination hindi amazon mgm studios
MOV118884,The Paper Machine 923,"Drama, Thriller",2021.0,Christopher Nolan,"Cillian Murphy, Rebecca Ferguson, Robert Pattinson, Zendaya","family secrets, redemption, missing person, cat and mouse",Telugu,133.0,A24,59400000.0,107100000.0,1.0474480694461703,245.0,0.0,0.0,0.0,0.0,0.0,5.0,0.803030303030303,0.0,Low,Very High,drama  thriller christopher nolan cillian murphy  rebecca ferguson  robert pattinson  zendaya family secrets  redemption  missing person  cat and mouse telugu a24
MOV117482,The Falling Harbor 828,"Horror, Comedy",2018.0,Lokesh Kanagaraj,"Suriya, Jyotika, Karthi","ritual, nightmare, awkward romance, friendship",Malayalam,152.0,Netflix,13350000.0,5300000.0,1.4455489634894838,153.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.602996254681648,0.0,Low,Low,horror  comedy lokesh kanagaraj suriya  jyotika  karthi ritual  nightmare  awkward romance  friendship malayalam netflix
MOV117224,The Electric Kingdom 320,Horror,2005.0,David Fincher,"Cillian Murphy, Rebecca Ferguson, Robert Pattinson","ritual, urban legend",Hindi,147.0,Sony Pictures,18950000.0,49300000.0,7.137624317281398,1235.0,0.0,0.0,0.0,0.0,0.0,21.0,1.6015831134564644,0.0,High,High,horror david fincher cillian murphy  rebecca ferguson  robert pattinson ritual  urban legend hindi sony pictures
MOV109284,The Fading Forest 844,Unknown,2005.0,Nagraj Manjule,"Dev Patel, Freida Pinto, Roshan Seth","espionage, organized crime, gang rivalry, warzone",Hindi,164.0,Warner Bros. Pictures,26350000.0,15200000.0,3.9599271389686135,649.0,0.0,0.0,0.0,0.0,0.0,21.0,-0.42314990512333966,0.0,Medium,Low,unknown nagraj manjule dev patel  freida pinto  roshan seth espionage  organized crime  gang rivalry  warzone hindi warner bros. pictures
MOV103135,Between Hidden and Valley,"Comedy, Mystery",2019.0,Rajkumar Hirani,"Prithviraj Sukumaran, Parvathy Thiruvothu, Tovino Thomas","vanished witness, workplace, wedding, cryptic letter",Telugu,127.0,Paramount Pictures,37900000.0,311200000.0,3.819775469016125,545.0,0.0,0.0,0.0,0.0,0.0,7.0,7.211081794195251,0.0,Medium,Very High,comedy  mystery rajkumar hirani prithviraj sukumaran  parvathy thiruvothu  tovino thomas vanished witness  workplace  wedding  cryptic letter telugu paramount pictures
MOV112184,The Northern Harbor 423,"Sci-Fi, Crime, Comedy",2020.0,Asghar Farhadi,"Song Kang-ho, Bae Doona, Park So-dam, Aamir Khan","artificial intelligence, family, awkward romance, gang rivalry, parallel universe, organized crime",Unknown,121.0,Paramount Pictures,4450000.0,13700000.0,45.95509169569484,56759.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0786516853932584,0.0,Very High,Low,sci-fi  crime  comedy asghar farhadi song kang-ho  bae doona  park so-dam  aamir khan artificial intelligence  family  awkward romance  gang rivalry  parallel universe  organized crime unknown paramount pictures
MOV108230,The Parallel Story 597,Sci-Fi,1995.0,Jordan Peele,"Michael B. Jordan, Tessa Thompson, Lakeith Stanfield","space mission, android",Malayalam,118.0,Lionsgate,45150000.0,167000000.0,0.0,7512.0,0.0,0.0,0.0,0.0,0.0,31.0,2.698781838316722,0.0,Low,Very High,sci-fi jordan peele michael b. jordan  tessa thompson  lakeith stanfield space mission  android malayalam lionsgate
MOV111416,The Borrowed Moon 479,Comedy,2018.0,Nagraj Manjule,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee","workplace, road trip",English,178.0,Geetha Arts,5600000.0,14800000.0,5.964223033634714,1050.0,4.0,1.0,0.0,4.0,4.0,8.0,1.6428571428571428,0.6931471805599453,High,Low,comedy nagraj manjule shah rukh khan  deepika padukone  manoj bajpayee workplace  road trip english geetha arts
MOV100396,Forest of Last,Thriller,2005.0,S. S. Rajamouli,"Dulquer Salmaan, Parvathy Thiruvothu, Fahadh Faasil",Unknown,English,139.0,Warner Bros. Pictures,74700000.0,156500000.0,2.1824783752636705,517.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0950468540829987,0.0,Medium,Very High,thriller s. s. rajamouli dulquer salmaan  parvathy thiruvothu  fahadh faasil unknown english warner bros. pictures
MOV113712,The Winter Horizon 108,Sci-Fi,2006.0,Rian Johnson,"Adam Driver, Scarlett Johansson, Oscar Isaac","parallel universe, android",Italian,107.0,Warner Bros. Pictures,33350000.0,158400000.0,5.188786326065631,330.0,0.0,0.0,0.0,0.0,0.0,20.0,3.7496251874062967,0.0,High,Very High,sci-fi rian johnson adam driver  scarlett johansson  oscar isaac parallel universe  android italian warner bros. pictures
MOV118798,The Hidden Horizon 890,Action,2017.0,Damien Chazelle,"Ranbir Kapoor, Alia Bhatt, Vicky Kaushal","rescue, heist",Tamil,137.0,Amazon MGM Studios,36050000.0,45600000.0,1.1882777652895844,401.0,0.0,0.0,0.0,0.0,0.0,9.0,0.26490984743411927,0.0,Low,High,action damien chazelle ranbir kapoor  alia bhatt  vicky kaushal rescue  heist tamil amazon mgm studios
MOV111204,The Autumn Machine 633,Romance,2015.0,Greta Gerwig,"Ayushmann Khurrana, Bhumi Pednekar, Pankaj Tripathi","wedding, unexpected meeting",English,108.0,Studio Ghibli,103050000.0,990600000.0,2.919684886188092,1105.0,0.0,0.0,0.0,0.0,0.0,11.0,8.612809315866084,0.0,Medium,Very High,romance greta gerwig ayushmann khurrana  bhumi pednekar  pankaj tripathi wedding  unexpected meeting english studio ghibli
MOV117959,The Autumn River 44,Drama,1995.0,Steven Spielberg,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee","coming of age, identity",English,119.0,DreamWorks Animation,77650000.0,109800000.0,1.8966875645683203,553.0,5.0,1.0,0.0,5.0,5.0,31.0,0.41403734707018675,0.6931471805599453,Low,Very High,drama steven spielberg shah rukh khan  deepika padukone  manoj bajpayee coming of age  identity english dreamworks animation
MOV101016,Falling Beyond the Shadow,"Drama, Action",1996.0,Zoya Akhtar,"Rajkummar Rao, Taapsee Pannu, Pankaj Tripathi","ambition, mercenary, betrayal, undercover",Hindi,100.0,Universal Pictures,5800000.0,12900000.0,1.860993883911184,901.0,0.0,0.0,0.0,0.0,0.0,30.0,1.2241379310344827,0.0,Low,Low,drama  action zoya akhtar rajkummar rao  taapsee pannu  pankaj tripathi ambition  mercenary  betrayal  undercover hindi universal pictures
MOV113342,The Autumn Horizon 86,"Horror, Drama",2018.0,Zoya Akhtar,"Mads Mikkelsen, Thomas Bo Larsen, Sidse Babett Knudsen","betrayal, isolated village, curse, grief",French,102.0,Universal Pictures,11150000.0,2600000.0,3.345789378743396,394.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.7668161434977578,0.0,Medium,Low,horror  drama zoya akhtar mads mikkelsen  thomas bo larsen  sidse babett knudsen betrayal  isolated village  curse  grief french universal pictures
MOV110109,The Golden Voyage 442,"Comedy, Action",2025.0,Vetrimaaran,"Triptii Dimri, Rajkummar Rao, Vijay Varma","rescue, chase, family, friendship",Spanish,107.0,Warner Bros. Pictures,18100000.0,26400000.0,4.33844487033785,1829.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4585635359116022,0.0,Medium,Medium,comedy  action vetrimaaran triptii dimri  rajkummar rao  vijay varma rescue  chase  family  friendship spanish warner bros. pictures
MOV115938,The Autumn Valley 195,Drama,1990.0,Jordan Peele,"Rajkummar Rao, Taapsee Pannu, Pankaj Tripathi","ambition, family secrets",Tamil,98.0,Red Chillies Entertainment,9900000.0,13900000.0,9.144331592424312,946.0,0.0,0.0,0.0,0.0,0.0,36.0,0.40404040404040403,0.0,High,Low,drama jordan peele rajkummar rao  taapsee pannu  pankaj tripathi ambition  family secrets tamil red chillies entertainment
MOV101147,Paper at Machine,Comedy,1985.0,Steven Spielberg,"Tony Leung, Tang Wei, Andy Lau","misunderstanding, wedding",Tamil,99.0,CJ ENM,14400000.0,68300000.0,3.666405480704999,164.0,0.0,0.0,0.0,0.0,0.0,41.0,3.7430555555555554,0.0,Medium,High,comedy steven spielberg tony leung  tang wei  andy lau misunderstanding  wedding tamil cj enm
MOV106083,Frontier of Silver,"Horror, Drama",2005.0,Makoto Shinkai,"Zendaya, TimothÃ©e Chalamet, Florence Pugh","grief, coming of age, possession, curse",English,94.0,Yash Raj Films,2700000.0,8500000.0,5.941259434329199,275.0,0.0,0.0,0.0,0.0,0.0,21.0,2.1481481481481484,0.0,High,Low,horror  drama makoto shinkai zendaya  timothã©e chalamet  florence pugh grief  coming of age  possession  curse english yash raj films
MOV101667,Between Falling and Promise,Drama,2024.0,Rajkumar Hirani,Unknown,"identity, betrayal",English,154.0,A24,21350000.0,10600000.0,2.6678485716884945,870.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.5035128805620609,0.0,Medium,Low,drama rajkumar hirani unknown identity  betrayal english a24
MOV108535,The Northern Archive 118,"Horror, Crime",1994.0,Vetrimaaran,"Ryan Gosling, Margot Robbie, Brian Tyree Henry, Nana Patekar","nightmare, gang rivalry, organized crime, possession",Telugu,169.0,Sony Pictures,6650000.0,6000000.0,1.349064737278433,824.0,0.0,0.0,0.0,0.0,0.0,32.0,-0.09774436090225563,0.0,Low,Low,horror  crime vetrimaaran ryan gosling  margot robbie  brian tyree henry  nana patekar nightmare  gang rivalry  organized crime  possession telugu sony pictures
MOV101278,Winter Beyond the Room,Mystery,2010.0,Christopher Nolan,"Irrfan Khan, Tabu, Nawazuddin Siddiqui","cryptic letter, unsolved murder",English,98.0,20th Century Studios,68500000.0,142500000.0,1.4003345220058143,1119.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0802919708029197,0.0,Low,Very High,mystery christopher nolan irrfan khan  tabu  nawazuddin siddiqui cryptic letter  unsolved murder english 20th century studios
MOV103464,Endless Beyond the House,"Action, Romance",2011.0,Anurag Kashyap,"Gael GarcÃ­a Bernal, Tilda Swinton, Diego Luna","first love, mercenary, chase",English,107.0,Netflix,0.0,7300000.0,1.010347903497994,1556.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,Low,Low,action  romance anurag kashyap gael garcã­a bernal  tilda swinton  diego luna first love  mercenary  chase english netflix
MOV115688,The Northern Story 723,Action,2007.0,Denis Villeneuve,"Vijay, Trisha Krishnan, Arjun Sarja, Prithviraj Sukumaran","warzone, espionage",French,94.0,Amazon MGM Studios,26900000.0,73200000.0,3.6888484532377577,123.0,0.0,0.0,0.0,0.0,0.0,19.0,1.721189591078067,0.0,Medium,High,action denis villeneuve vijay  trisha krishnan  arjun sarja  prithviraj sukumaran warzone  espionage french amazon mgm studios
